Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.48,1.91,3.67,-4.28,196.42,124.62,118.98,105.38
7-12 game split,10.76,2.1,3.12,-3.69,195.37,104.35,115.97,109.95
13-18 game split,14.83,1.77,4.01,-4.41,196.48,127.22,125.72,119.52
