Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,18.5,1.92,4.79,-6.32,169.55,98.72,104.86,101.66
7-12 game split,13.45,2.02,4.69,-6.22,164.2,103.77,105.4,102.66
13-18 game split,16.83,2.09,5.11,-6.71,147.07,100.58,100.12,97.91
