Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,156.56,108.18,109.95,109.95
7-12 game split,,,,,156.04,115.2,106.72,106.72
13-18 game split,,,,,153.04,106.42,109.14,109.14
