Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.54,2.19,5.38,-6.64,172.51,130.21,114.53,99.68
7-12 game split,12.8,2.34,5.43,-6.16,176.57,115.96,113.81,102.19
13-18 game split,15.3,2.45,5.77,-7.23,177.6,112.38,119.54,110.6
