Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.75,1.49,2.8,-3.33,186.52,122.21,121.74,119.01
7-12 game split,8.0,1.7,3.16,-3.93,186.88,115.21,120.27,117.56
13-18 game split,7.59,1.93,3.21,-3.03,182.21,127.32,126.76,112.39
19-22 game split,8.67,1.76,2.88,-3.59,191.69,137.64,115.64,109.93
