Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,18.18,2.38,5.16,-6.76,200.87,127.32,122.58,117.25
7-12 game split,17.12,2.24,5.09,-6.36,201.22,118.96,109.47,107.95
13-13 game split,18.52,2.36,5.08,-7.56,,99.1,125.66,115.92
