Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.72,1.97,4.85,-6.2,177.24,117.26,114.82,114.82
7-12 game split,10.68,1.95,3.83,-5.68,177.09,112.13,109.11,109.11
13-18 game split,10.52,2.17,4.77,-6.5,169.67,104.08,112.58,101.33
