Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
2-22 game split,11.08,2.06,3.19,-3.64,196.43,121.91,116.14,105.16
4-20 game split,11.05,2.06,3.17,-3.6,196.19,120.52,116.93,105.09
3-15 game split,11.69,2.04,3.19,-3.56,199.27,120.35,116.58,106.32
1-21 game split,10.76,2.04,3.16,-3.6,196.99,122.43,116.47,103.57
