Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.86,2.13,4.83,-5.96,199.93,122.95,120.06,112.81
7-12 game split,17.12,1.96,4.97,-6.01,192.67,121.17,120.54,113.71
13-18 game split,16.12,1.95,5.11,-6.25,198.47,121.16,115.45,107.44
19-24 game split,16.83,2.07,5.04,-6.22,188.49,125.87,122.93,119.08
25-30 game split,14.35,2.47,4.3,-5.7,197.19,114.2,114.24,103.33
31-31 game split,24.69,2.03,5.5,-6.6,195.93,121.03,124.03,114.51
