Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.35,1.99,3.4,-4.6,195.29,128.97,128.27,114.75
7-12 game split,12.26,2.36,5.12,-7.64,190.69,133.22,117.23,117.23
13-18 game split,12.57,2.36,4.28,-5.78,191.58,125.01,105.58,105.58
19-24 game split,15.34,1.95,3.68,-4.72,192.89,130.14,122.8,116.73
25-30 game split,10.86,2.03,4.35,-4.92,196.68,129.86,127.84,127.84
31-31 game split,15.39,1.67,3.27,-3.63,185.92,111.89,120.22,120.22
