Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.11,1.84,3.45,-3.72,180.62,137.09,117.97,115.08
7-12 game split,7.79,2.33,3.37,-3.98,183.41,125.59,105.66,101.26
13-18 game split,6.89,1.88,3.49,-4.64,186.43,128.05,115.44,115.44
19-24 game split,10.27,1.9,3.78,-4.22,193.08,126.68,124.43,122.66
25-29 game split,8.72,2.19,3.71,-4.09,190.71,108.97,118.3,118.3
