Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.77,2.04,3.59,-4.62,205.0,115.13,111.67,103.03
7-12 game split,8.84,2.14,3.61,-5.31,196.42,126.77,120.35,106.64
13-18 game split,10.34,2.05,2.84,-4.75,191.73,102.61,116.69,109.95
19-24 game split,8.52,2.53,3.14,-5.31,190.33,103.82,100.4,93.28
25-30 game split,8.81,2.0,3.2,-3.93,193.9,112.47,130.49,109.74
31-36 game split,9.63,1.97,3.02,-4.59,195.05,115.54,113.6,102.54
37-38 game split,15.3,2.02,3.05,-4.46,190.8,111.12,120.64,105.5
