Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.41,1.72,3.64,-4.16,175.46,127.38,120.35,111.38
7-12 game split,13.07,1.76,3.28,-4.12,173.93,121.54,116.34,110.36
13-18 game split,10.28,1.65,3.51,-4.15,175.19,126.49,114.82,114.82
19-23 game split,17.66,1.58,3.54,-3.93,168.78,123.99,118.51,113.53
