Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.95,2.08,4.5,-5.53,203.0,122.55,112.31,103.52
7-12 game split,10.09,2.44,4.91,-5.93,209.42,109.16,133.36,102.56
13-18 game split,8.82,2.23,4.21,-5.65,200.97,115.63,117.84,103.17
19-24 game split,9.37,2.15,4.22,-5.25,212.22,128.59,104.4,87.71
25-25 game split,3.39,,,,205.6,,,
