Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,177.32,136.64,126.05,124.48
7-12 game split,,,,,149.67,130.52,139.73,133.75
13-18 game split,,,,,165.02,129.33,118.72,113.56
19-24 game split,,,,,168.16,134.92,108.31,108.31
25-30 game split,,,,,172.48,130.51,108.27,108.27
31-36 game split,,,,,171.92,132.35,111.5,105.1
37-42 game split,,,,,158.86,116.61,123.12,123.12
