Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.7,1.6,3.46,-3.79,201.7,122.6,126.76,117.46
7-12 game split,8.01,1.68,3.26,-3.51,206.78,112.64,113.28,113.28
13-18 game split,11.46,1.7,3.36,-3.64,206.78,136.44,129.36,117.3
19-24 game split,11.4,1.85,3.18,-4.14,201.95,123.5,131.6,109.95
25-30 game split,8.53,1.77,3.11,-3.69,199.28,129.95,133.33,116.99
31-33 game split,7.82,3.04,3.04,-4.76,200.37,96.45,66.63,66.63
