Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.5,2.31,4.73,-5.79,188.88,115.91,111.17,104.79
7-12 game split,13.35,2.44,4.76,-5.56,199.22,119.92,109.31,99.42
13-18 game split,9.21,2.0,4.03,-4.56,195.83,127.39,108.59,102.17
19-19 game split,4.45,1.8,2.05,0.0,210.51,,,
