Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.25,2.18,5.1,-7.51,192.54,113.25,110.8,108.57
7-12 game split,12.4,2.16,5.23,-6.92,184.94,100.8,104.5,102.4
13-18 game split,11.34,2.06,5.44,-7.0,170.49,117.14,111.8,109.26
19-24 game split,12.76,2.33,5.18,-7.18,189.09,115.17,114.81,113.38
25-27 game split,12.4,2.3,5.05,-6.88,178.26,103.51,111.24,103.94
