Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.87,1.86,3.79,-4.13,164.82,117.86,114.25,107.59
7-12 game split,7.45,1.79,3.12,-3.69,166.02,117.46,121.3,121.3
13-18 game split,7.96,1.58,3.0,-3.49,162.55,107.23,114.33,111.48
19-20 game split,7.72,1.53,3.08,-3.87,151.03,114.96,107.63,107.63
