Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,4.39,1.4,2.47,-2.85,200.77,129.2,119.7,119.7
7-12 game split,5.89,1.63,2.41,-2.87,195.12,142.91,134.26,107.64
13-18 game split,4.93,2.18,2.94,-3.33,196.32,142.58,115.44,115.44
19-24 game split,9.38,2.01,2.89,-3.48,192.38,123.68,122.35,105.75
25-30 game split,5.25,1.83,2.68,-2.84,194.15,104.84,123.82,123.82
31-34 game split,7.74,1.85,3.05,-3.42,184.11,123.16,121.57,116.72
