Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.78,1.78,3.39,-4.34,184.03,129.34,122.72,116.19
7-12 game split,11.17,1.72,3.09,-4.09,187.61,119.51,116.47,102.76
13-17 game split,16.51,1.91,2.88,-4.13,187.11,114.29,106.68,102.35
