Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
4-24 game split,9.84,2.17,3.09,-3.25,192.78,118.06,112.17,98.53
2-31 game split,9.36,2.19,3.13,-3.36,194.26,118.19,109.71,98.2
5-28 game split,9.71,2.23,3.1,-3.3,192.12,117.81,110.35,96.42
3-29 game split,9.46,2.21,3.15,-3.31,192.43,119.02,109.71,97.53
1-21 game split,9.86,2.19,3.09,-3.27,193.18,116.35,116.85,105.44
7-32 game split,9.33,2.2,3.15,-3.41,196.34,122.36,108.92,95.61
