Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.74,1.77,2.79,-3.0,194.48,122.17,106.92,102.61
7-12 game split,9.46,1.84,3.19,-3.66,200.2,127.07,125.98,113.82
13-17 game split,8.55,1.77,2.61,-3.38,198.0,122.2,116.57,116.57
