Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.36,1.78,15.6,-11.19,155.45,122.4,124.3,123.63
7-12 game split,9.78,1.88,16.27,-12.52,158.76,126.73,109.04,109.04
13-18 game split,9.61,1.64,17.39,-10.97,150.25,124.09,108.57,108.57
