Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.4,1.9,3.37,-3.75,188.79,123.19,109.08,105.82
7-12 game split,8.35,1.81,2.85,-3.58,194.63,122.11,118.3,116.45
13-18 game split,11.02,2.06,3.11,-3.71,197.33,110.57,112.13,99.83
19-20 game split,7.32,1.97,3.46,-4.84,198.27,86.03,116.97,97.23
