Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.08,1.72,4.09,-5.38,163.29,107.33,118.29,112.43
7-12 game split,13.29,1.88,4.63,-5.61,165.02,123.31,124.68,116.99
13-18 game split,11.56,1.95,4.85,-6.36,165.6,116.94,121.61,115.16
19-19 game split,4.38,1.1,1.3,-3.4,181.46,,,
